Strike;Price;Expiry;IV;Moneyness;impVol
5100;0,050;16;0,287604780273437;0,187847384331396056;0,280170000000139
5110;0,050;16;0,290046162109375;0,189806248816728945;0,282840000000142
5115;0,050;16;0,291510991210937;0,190784244004705728;0,284170000000143
5120;0,050;16;0,292975820312500;0,191761283652532394;0,285500000000145
5125;0,050;16;0,294440649414062;0,192737369625587740;0,286830000000146
5150;0,050;16;0,301276518554688;0,197603559276760710;0,293460000000153
5175;0,050;16;0,307624111328125;0,202446183752548803;0,300030000000159
5200;0,050;16;0,314459980468750;0,207265470188497586;0,306560000000166
5210;0,050;16;0,316901362304687;0,209186700366391393;0,309160000000168
5220;0,050;16;0,319831020507812;0,211104246495663311;0,311760000000171
5225;0,050;16;0,320807573242187;0,212061642451990717;0,313050000000172
5250;0,050;16;0,327643442382813;0,216834921204648284;0,319500000000179
5260;0,050;16;0,330084824218750;0,218737871350734497;0,322070000000181
5275;0,050;16;0,333991035156250;0,221585523963246184;0,325900000000185
5350;0,025;16;0,334967587890625;0,235703405509031044;0,328050000000187
5400;0,025;16;0,346686220703125;0,245005798171344547;0,339970000000199
5450;0,025;16;0,358404853515625;0,254222453276268745;0,351760000000211
5500;0,025;16;0,370123486328125;0,263354936839541254;0,363400000000223
5600;0,025;16;0,393560751953125;0,281373442342219504;0,386290000000246
5700;0,050;16;0,438482177734375;0,299073019441620402;0,428950000000288
5800;0,025;16;0,438482177734375;0,316464762153489565;0,430540000000290
5900;0,025;16;0,459966337890625;0,333559195512789619;0,451960000000311
3600;630,750;17;0,437017348632812;-0,160459309936819727;0,389510000000249
3650;579,400;17;0,387869280548096;-0,146665987804483949;0,335240000000194
3800;435,950;17;0,350836569824219;-0,106392088666543941;0,334000000000193
3925;325,000;17;0,338019315185547;-0,074026804164512336;0,333410000000193
3940;311,500;17;0,332533835372925;-0,070212432089041668;0,328840000000188
3975;281,300;17;0,323554127807617;-0,061368407292588890;0,321790000000181
4000;260,800;17;0,319541106414795;-0,055098794278993501;0,318880000000178
4025;240,700;17;0,315447977180481;-0,048868244528357328;0,315350000000175
4070;205,850;17;0,306258463363647;-0,037750155944380484;0,308360000000168
4095;187,500;17;0,301928825263977;-0,031626438093851371;0,304750000000164
4130;164,000;17;0,299651473770142;-0,023115748425942724;0,302510000000162
4135;159,100;17;0,293937114410400;-0,021905826923229409;0,297260000000157
